Regulator	Target	Weight
Gata3	Ypel2	1.0
Gata3	Zbtb20	1.0
Pou2f2	Zbtb20	1.0
Gata3	Zdhhc21	1.0
E2f1	Zfhx3	-1.0
Gata3	Zfp1	1.0
E2f1	Zfp184	-1.0
Gata3	Zfp277	1.0
Pou2f2	Zfp51	1.0
Pou2f2	Zfp654	1.0
Pou2f2	Zfp92	1.0
