Regulator	Target	Weight
Mafk	Gria3	1.0
Tcf7	Gria3	1.0
Mafk	Hbegf	1.0
Prdm1	Hbegf	1.0
Spi1	Hbegf	1.0
Mafk	Hdac9	1.0
Rorc	Hdac9	1.0
Spi1	Hdac9	1.0
Irf7	Hormad2	-1.0
Prdm1	Idi2	1.0
Mafk	Igf1r	1.0
Spi1	Igf1r	1.0
Irf7	Ikbkb	-1.0
Rorc	Il17re	1.0
Mafk	Il1r1	1.0
Prdm1	Il1r1	1.0
Rorc	Il1r1	1.0
Spi1	Il1r1	1.0
Tcf7	Il1r1	1.0
Mafk	Il22	1.0
Tcf7	Il22	1.0
Mafk	Il23r	1.0
Prdm1	Il23r	1.0
Rorc	Il23r	1.0
Spi1	Il23r	1.0
Prdm1	Kcnk1	1.0
Prdm1	Klrb1f	1.0
Spi1	Lrrc8b	1.0
Mafk	Lrrk2	1.0
Prdm1	Lrrk2	1.0
Rorc	Lysmd4	-1.0
Prdm1	Man1c1	1.0
Prdm1	Mdfic	-1.0
Rorc	Med12l	-1.0
Prdm1	Meis1	1.0
Tcf7	Meis1	1.0
Rorc	Mfsd6	1.0
Rorc	Mllt3	-1.0
Prdm1	Mpeg1	1.0
Mafk	Mpzl1	1.0
Spi1	Mpzl1	1.0
Spi1	Myof	1.0
Rorc	Ncald	1.0
Spi1	Ncald	1.0
Prdm1	Nck2	-1.0
Mafk	Ncoa7	1.0
Prdm1	Ncoa7	1.0
Rorc	Ncoa7	1.0
Spi1	Ncoa7	1.0
Irf7	Neb	-1.0
Rorc	Nfkbia	-1.0
Mafk	Nsl1	1.0
Prdm1	Odc1	1.0
Prdm1	Parvb	1.0
Prdm1	Pde5a	1.0
Rorc	Pde5a	1.0
Prdm1	Pde7b	-1.0
Rorc	Pde7b	-1.0
Mafk	Pi4k2a	1.0
Prdm1	Pi4k2a	1.0
Spi1	Pi4k2a	1.0
Irf7	Piwil4	-1.0
Prdm1	Piwil4	-1.0
Spi1	Pla1a	1.0
Mafk	Plekhg1	1.0
Prdm1	Plekhg1	1.0
Spi1	Plekhg1	1.0
Tcf7	Plekhg1	1.0
Prdm1	Plxdc2	-1.0
Prdm1	Prelid2	1.0
Rorc	Prelid2	1.0
Spi1	Prelid2	1.0
Tcf7	Prickle1	1.0
Mafk	Ptprm	1.0
Prdm1	Ptprm	1.0
Rorc	Ptprm	1.0
Spi1	Ptprm	1.0
Rorc	Rbm20	-1.0
Rorc	Rbpms2	1.0
Mafk	Rhobtb1	1.0
Prdm1	Rhobtb1	1.0
Mafk	Rnf150	1.0
Rorc	Rnf150	1.0
Mafk	Rorc	1.0
Spi1	Rorc	1.0
Prdm1	Sept7	-1.0
Mafk	Serpinb1a	1.0
Prdm1	Serpinb1a	1.0
Rorc	Serpine2	1.0
Prdm1	Sestd1	1.0
Spi1	Setd7	1.0
Mafk	Sh3pxd2b	1.0
Mafk	Slc15a3	1.0
Spi1	Slc15a3	1.0
Rorc	Slc22a15	1.0
Mafk	Slc23a2	1.0
Tcf7	Slc23a2	1.0
Rorc	Slc25a24	1.0
Spi1	Slc25a24	1.0
Spi1	Slc41a3	1.0
Rorc	Slc6a7	1.0
Tcf7	Slc6a7	1.0
Mafk	Smyd2	1.0
Tcf7	Smyd2	1.0
Tcf7	Sntb1	1.0
Rorc	Snx13	-1.0
Mafk	Srgap1	1.0
Rorc	Srgap1	1.0
Spi1	Srgap1	1.0
Mafk	Ssx2ip	1.0
Mafk	Stab1	1.0
Mafk	Stom	1.0
Rorc	Syne1	-1.0
Rorc	Tifa	1.0
Prdm1	Tmem194b	1.0
Rorc	Tmem194b	1.0
Mafk	Tns3	1.0
Prdm1	Tns3	1.0
Prdm1	Trps1	-1.0
Rorc	Trps1	-1.0
Spi1	Upp1	1.0
Tcf7	Upp1	1.0
Irf7	Usp3	-1.0
Prdm1	Usp3	-1.0
Prdm1	Vps37c	1.0
Rorc	Xkrx	1.0
Spi1	Xkrx	1.0
Tcf7	Xkrx	1.0
Irf7	Zbtb20	-1.0
Prdm1	Zfp1	-1.0
Rorc	Zfp92	-1.0
Spi1	Zmat4	1.0
