	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Glyr1	-0.0761749900235	0.116201912886	0.406428343429	0.361958752318	0.0742889241651	-0.132361950533
Gm10012	-0.602102165832	0.742634136234	-0.225143139414	0.00347033702515	0.180434988512	-0.475481661358
Gm10024	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10033	-0.338312981414	0.0115926806363	-0.356732172612	0.359337145858	0.199546614115	-0.0486659924312
Gm10046	-0.114187481128	0.0365522813522	0.000129912906972	6.04173186404e-05	-6.63043482324e-05	-0.0847766106775
Gm10069	0.276322872407	-0.127810544104	-0.136981924069	-0.363154651771	0.0960785453266	0.871543927482
Gm10081	0.000397402979248	-0.275168433773	0.00105305579216	0.102463392389	-0.000752342241225	0.00131740738316
Gm101	-0.132927258155	-0.116634623397	0.000160528954147	7.39141652348e-05	0.157992980644	0.000410109558151
Gm10125	1.09612144092	-0.333367122077	0.0528369370457	-0.900159098505	0.455909655775	-1.56201746681
Gm10190	-0.2695822638	0.735000031597	0.226954467082	-0.503039145032	-0.00774916360704	-0.516132270568
Gm10220	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.203397138379	0.00447403019936
Gm10228	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10248	0.230498022512	0.00411816101587	-0.100471924509	0.000632361530317	-0.0658973210739	-0.222696658425
Gm10267	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm10334	0.000174764237384	0.184597935681	0.000131711452707	0.374128573716	-9.70946209423e-05	0.000335533518613
Gm10336	-0.426855423079	-0.298169734564	0.304851283793	0.589962894683	-0.360865384808	-0.534939395526
Gm10354	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm10364	-0.245043534759	0.636040251432	0.24301871236	-0.106833699567	-0.80656221895	-0.40614026511
Gm10373	-0.0440477821324	0.0478940979481	0.000157467098325	6.8400039103e-05	-0.000129403390763	-0.109582198538
Gm10377	0.000498341099545	0.000891482254546	-0.301636384655	0.000148854140361	-0.000260920073095	-0.169483801826
Gm10389	-0.524968050187	-0.0206795343764	1.42926986882	0.27824164369	-0.0160367415931	-0.554767463447
Gm10390	0.28146372484	-0.122674128724	0.642493835416	-0.562533828863	0.38510770938	0.615709315281
Gm10400	0.00011223381624	-0.0106206805851	8.81796943059e-05	3.69595049327e-05	-0.0893560647288	0.0353390537028
Gm10406	-0.0984405133734	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10415	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10416	0.187493049593	0.0140139484608	0.117906576326	-0.220469313503	-0.0202520818201	0.416810885339
Gm10432	0.584704715345	-0.167540908877	-0.629412256914	-0.769964569005	0.368970685166	0.901521357866
Gm10433	0.155622089381	0.233028613421	0.401538288558	-0.564858885806	0.643589094265	0.497143018661
Gm10440	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10445	0.00126515970189	0.00400593560638	0.00163377810255	0.000982820565843	-0.222541476779	0.00387454469535
Gm1045	-0.180716248578	-0.403967693598	1.2387755624	-0.991794042701	0.415541147875	0.22971035846
Gm10451	-0.0530502293968	0.19617614875	-0.403799211784	0.43902948458	-0.00185160118719	0.240853068952
Gm10466	0.000316549577018	-0.0448859859447	0.000515250020373	0.000109060151262	-0.000529256621112	0.000871293514111
Gm10471	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10474	0.0353052257646	0.000319156491935	0.0638717169191	0.0386882001371	0.065835325604	-0.0599140931782
Gm10494	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10509	0.109469316063	-0.206716354198	-0.299655990607	0.320000908135	-0.0488599994917	-0.637181304394
Gm10510	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.197659214384
Gm10516	-0.243619874677	-0.965430636238	-0.300108429261	0.205760144844	0.167684323632	-0.012151989405
Gm10532	0.848650588776	-0.078652932032	-0.663296200691	-0.0119965468103	0.355695314218	-1.11694454254
Gm10536	-0.0165604684306	0.000277132315091	0.000110264596175	-0.0357015705678	-7.85420201421e-05	-0.107761384456
Gm10548	0.272080174614	-0.246192505007	-0.385695568854	0.240693852553	0.0622560478166	0.270691912656
Gm10549	0.0874916535813	0.086776856525	0.000148845245231	5.24823067761e-05	-0.000109839368047	-0.0963321231959
Gm10556	0.000689298345712	0.00119744641975	0.000461343494497	0.000152291524937	-0.000350427993693	0.00123152956384
Gm10560	0.550970152602	-0.500679738034	0.663203491148	-0.742863699452	1.45666281345	-0.68471386258
Gm10578	0.00182178508832	0.00365733254274	0.00163377810255	0.000946739121384	-0.000759921590404	0.00447403019936
Gm10584	0.443774588726	0.487048614438	-0.312990271443	-0.217531553653	-0.482809151036	-0.334694033652
Gm10636	0.00131803493142	0.00405456833439	0.00163377810255	-0.0892510705582	-0.00107325803282	-0.0480094030819
Gm10638	0.00568578784118	0.254184323031	-0.722768003253	0.794160054158	-0.00394733248346	0.0718843155898
Gm10639	-0.0543658397535	0.000539515603675	0.000213183177804	9.63866684412e-05	-0.000147873412707	-0.421294702486
Gm10640	0.0628160746028	0.232947145161	-0.226971531639	0.000203629784103	-0.132686841293	0.0122278137186
Gm10649	-0.134321627598	0.00153201823201	0.000855379509399	9.51325657529e-05	-0.000726727870126	0.000672735467046
Gm10653	0.289365323575	0.435303144641	0.756801820677	0.244078477949	-0.00977477589477	-0.0534736716588
Gm10658	0.349452996767	-0.420560109612	0.387995404913	-1.02475186512	0.836325113336	-0.300863571695
Gm10677	0.294137837657	0.189801953241	-1.77000141909	1.75606980413	2.78721306113	-0.862594351848
Gm10684	-0.572791320834	-0.740666085654	-0.334073000871	-0.316329214936	-0.341819881078	0.196097587172
Gm10696	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10714	0.185923570557	-0.113770219808	0.304072753561	-0.302018494887	-0.001921169784	0.0172167086115
Gm10731	0.000235807750126	0.000417479883646	0.000175778510577	0.042781181138	0.0952096803398	-0.138280910053
Gm10745	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10754	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm10767	0.487240251963	0.151981081391	0.550342362375	-0.135293094208	0.35320619927	0.0004793163261
Gm10768	0.185032986126	0.166358531808	0.50850172556	-0.818649533793	0.0129620579809	-0.923490856224
Gm10778	-0.156559416637	0.040200244884	-0.349211466411	-0.407367707662	0.189180366222	0.655926875881
Gm10782	0.000116636928398	0.000222875515273	8.87959434274e-05	4.03143920528e-05	-0.0824460773201	-0.0823055832522
Gm10785	-0.0811827741798	-0.640393815462	-0.384697902958	-0.828730592942	-0.529994893987	0.139238289525
Gm10787	0.000291267345182	0.000543875016106	0.00021487990931	-0.43253126768	-0.000159257133685	-0.0981619960325
Gm10789	0.0321051617834	-0.16865019583	0.420097441008	0.854376608357	-0.433090934164	0.515675069165
Gm10790	0.369983161157	0.433939836402	-0.711162062434	0.00603839397892	-0.155112927153	-0.463827208962
Gm10791	0.799759831071	0.0326063067576	0.137679631729	0.0830008163862	1.08453923587	0.190521674416
Gm10804	0.656735520804	0.86994355222	0.620461966042	-0.196335729118	-0.660308346667	0.379816327537
Gm10814	0.214826898506	-0.233250126266	-0.320690990399	0.129913726021	-0.00114189913167	0.313803961599
Gm10823	0.000696188232273	0.00120579755753	0.000464074143379	0.000183776402761	-0.000352877618761	-0.392475444009
Gm10825	0.305057449522	0.250503559059	0.00176502731048	0.000860282989723	0.47163651282	0.117636893379
Gm10845	0.120848542732	0.000430059597192	0.0569279530112	8.34900693939e-05	-0.0120394342711	0.00950835027459
Gm10857	0.00056904299243	0.000671759521493	0.000395019403086	0.000164695267368	-0.000297318753617	0.00103982638254
Gm10863	0.520688715028	-0.0844888384586	0.0409850132035	-0.721529832055	-1.47480655229	-0.763663322848
Gm10865	0.185770820284	-0.0962604507583	0.656873402116	-0.596857780905	0.137371700249	0.700161858056
Gm10872	0.000253099763527	0.000475114767677	0.000188068462598	8.57889897107e-05	0.126520512567	0.210616061878
Gm10921	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm10941	-0.0116638677283	0.768775659009	0.530209352851	0.783742123765	0.112819733626	0.174627762746
Gm1110	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.102330516087	0.00303482238904
Gm11110	0.307370564705	0.132230999188	0.0859932014353	-0.72252632611	-1.3740019941	0.0312940884018
Gm11127	0.00144010074904	0.00431218140326	0.0923519352822	0.000611523172573	-0.000284257699779	-0.0841088076031
Gm11149	-0.123893489136	0.000554492631455	0.164621866339	0.0629423040689	0.0561646877649	0.0662971887154
Gm11166	0.145694608324	0.0337978754789	0.0112177048554	0.00181607007196	1.01010891974	-0.339496072292
Gm11186	0.000288152404355	0.000538300867227	0.000177655318328	9.61881968247e-05	-0.000157622559732	-0.0334017925733
Gm11190	0.000338371956383	-0.120738150983	0.0780043951448	8.37209967109e-05	-0.000183747211982	-0.0624962041261
Gm11201	-1.26061558389	-0.402430449162	-0.440373334427	-0.486389031376	0.650290543061	-0.285531710068
Gm11213	0.0506148063535	0.000352202661609	0.00013986873897	5.64777504259e-05	-0.000103159614839	-0.134857817956
Gm1123	0.441624984641	0.591715146357	-0.261172033447	0.281813666016	-0.429836321059	0.129213312712
Gm11240	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.197659214384
Gm11346	0.292104257636	-0.218667350325	0.244462321724	0.19894847651	-0.000547174279394	0.0647835390916
Gm11351	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm1141	6.47489745463e-05	-0.173117407543	5.74574734801e-05	2.73203670782e-05	-0.0231304565657	-0.0392389190135
Gm11413	0.223602146933	0.018840826638	-0.566648045961	0.0255011060433	-0.00551691300829	0.0428413017132
Gm11426	0.000337437425682	0.00188133281402	0.00120378703923	0.00109479146328	-0.0927614417636	0.00062443386339
Gm11437	-0.129902661866	0.0037422939399	0.00163377810255	0.000611523172573	-0.000190951470481	0.000688482908926
Gm11468	0.204124742131	0.0172008674666	-0.0886202160303	-0.715700446305	-0.00444703465448	-0.159079624349
Gm11517	-0.593094513634	-0.317737440388	-0.348699393206	-0.220165410774	-0.449335613132	-0.213617700124
Gm11538	0.000128849657429	0.000294911196476	0.000113222616391	4.45974907227e-05	-8.63834508969e-05	-0.154686221648
Gm11544	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm11545	0.0825391224859	0.26971331359	-0.446161852273	0.0418015968125	-1.17827172658	-0.880823885139
Gm11548	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm11549	0.00013056122584	0.059990317356	0.0317310765938	3.09083651347e-05	-6.92664228532e-05	0.000247423127294
Gm11627	-0.101197879944	0.0789586513435	7.03945124988e-05	-0.0799473954203	-0.0490780809347	-0.013837333113
Gm11651	0.00144292113982	0.00431218140326	0.00163377810255	0.00109470384719	-0.000758489145435	-0.153893240361
Gm11696	-0.38341789583	0.191271844957	-1.06608459996	0.0826770655587	0.353003073801	-0.396846500892
Gm11744	0.00016315246568	0.000238322031159	0.000123211633474	4.6069372595e-05	0.0306863512187	-0.138834836677
Gm11747	0.000335903388765	0.000623248831531	0.000245592862137	0.000185131654989	0.210972440028	-0.0512475338501
Gm11762	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm11780	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.197659214384
Gm11837	0.00531722787005	-0.00240122858083	0.00336230032881	0.00125530188025	-0.002590720055	-0.168163391162
Gm11944	-0.25316531093	0.340168479882	-1.6128186612	-0.576442463004	0.504084699035	0.327430717875
Gm11961	-0.192311055958	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm11974	0.669613892124	-0.150504930633	0.262426368081	-0.265959599656	0.0771759932548	0.559549313507
Gm11978	0.621605184786	-0.0573586884814	0.401126321575	0.318521104839	-0.962711063126	0.159319478786
Gm11981	0.770037470174	0.399234138072	0.82955168771	0.916137180866	1.36311998705	-0.360526248491
Gm11992	0.0249504437783	0.000894602695717	0.0572911336224	0.000172278292325	-0.107280192492	-0.161601181083
Gm12	0.000379588047377	0.429804371615	0.000275189023382	0.000112812990756	-0.000204850984142	0.00071195288114
Gm12060	0.0088956955527	0.24547521992	-0.129082073234	-0.59547731935	0.618313412326	-0.649031849381
Gm12070	-0.64276620189	0.543159358462	1.05596378616	-0.0115974591695	-0.583673582466	-0.12226777726
Gm12159	0.0613809172043	-0.318091585037	0.625093663162	0.352094656702	0.2522540973	1.51325976889
Gm12169	0.339047406471	-0.595780516398	0.183898120119	0.256851585428	0.805990639685	-0.853475145714
Gm12171	9.61795616071e-05	0.153832869884	0.0610970007657	-0.171580357509	-5.39799027744e-05	-0.0276073588173
Gm12185	-0.504984426556	0.355357983602	-0.446645355387	-0.770035592475	-0.755233945392	0.157385663974
Gm12191	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm12216	0.207787738984	-0.0275281882903	2.16649669709	-0.594684907739	-0.083908470636	-0.571745135251
Gm12238	0.547297496534	0.765961112909	-0.381230219215	0.303956364336	-0.758191966534	-0.773390757022
Gm12250	-1.13723891234	0.791322958474	-1.29167828283	-0.222496036775	-1.03706708901	-0.943106873167
Gm12253	5.81745752405e-05	0.000114772311073	4.3522661795e-05	2.15833409725e-05	-0.0281063249812	0.000111715506712
Gm12295	0.000255899508569	0.0513209846549	-0.0535445081572	-0.104614236767	-0.0107215293065	0.000486996325944
Gm12298	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm12338	0.0737990737376	0.21675753976	0.304711716935	-0.341398616229	0.496630181501	-0.00672875085365
Gm12359	-0.748036456408	-0.765286817032	1.31828794022	-0.58208756913	-0.569609728898	-0.292424343699
Gm12409	0.000150357771054	0.000469359177699	0.055229912749	8.48285681686e-05	-0.000125798071421	0.000475943527992
Gm12429	0.0003823875926	-0.176874447026	-0.198743975717	0.000692495203238	-0.000385945173816	-0.12784145468
Gm12504	0.0764346174013	0.158799352272	1.07582567918	0.053993891711	-0.541923911957	-0.0240488915053
Gm12505	0.0757236050217	0.000292747563163	0.0955669007432	0.0908155193793	-0.0073703371159	0.0408200910402
Gm12522	0.0025877759339	0.00517734221941	0.0787831648866	-0.201470676845	0.909779790705	-0.0478191993633
Gm12530	-0.0320050091505	0.000256950109612	-0.0191653091159	0.102917481094	-7.52694937452e-05	0.000259845366151
Gm12603	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm12657	0.514794955298	0.558482870391	0.82485037369	0.716383553346	-0.370938681438	0.0701623850263
Gm12695	0.000338975814901	0.271258288969	0.000247658437262	0.000284926200368	-0.000184060464706	-0.181022450643
Gm12709	-0.0251540848317	0.000314447989142	0.000111067247249	0.0680503691488	-9.21052787093e-05	0.0749796221332
Gm12718	0.0224977607826	-0.0225383066912	0.0684449178472	3.73207526904e-05	-6.90503788674e-05	0.000238306273008
Gm12789	0.204759353502	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm128	-0.865295737606	-0.0916897608438	-0.136545877919	-1.40639305857	0.0571988873875	-0.491934897209
Gm12830	0.000694591327431	0.1672990342	0.00163377810255	-0.235502410317	-0.000758092110776	-0.0791289026958
Gm12887	0.000470135403632	0.000854203709397	0.000334237297567	0.000143847204352	-0.481481200495	0.000871422462571
Gm12888	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm12942	0.381864512655	-0.455472993034	0.85022004823	0.312724924768	-0.457574667991	0.0742664043431
Gm12992	-0.564603143967	-0.279602039973	1.11274869054	-0.476179432472	1.23435057673	0.233264313794
Gm13003	0.0026261089184	0.00431218140326	0.102700400394	0.000611523172573	-0.00126389379534	0.00447403019936
Gm13011	0.000504809130006	0.000911730440228	0.000356000487821	0.243821654802	-0.000266858980284	0.000931115950692
Gm13031	0.0113413599229	0.00010250061925	0.0128156526945	1.95676176356e-05	-0.154230734162	0.114031313099
Gm13034	0.376051642622	0.0501262551448	0.385873671157	0.424277056757	-0.529629524404	0.264424525277
Gm13051	0.000290154635071	0.000504920375593	0.000214105266425	9.09010593721e-05	-0.0502718373635	-0.105417853545
Gm13078	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.197659214384
Gm13083	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm13084	0.000528123571255	0.000949794368951	0.000370311447647	0.0001565353131	-0.00027798653641	-0.462152760898
Gm13103	0.000617433394477	0.0010909222949	0.000422729572246	0.000173169345934	-0.000319223577531	-0.429145803093
Gm13125	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.279297828769
Gm13128	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm13139	-0.135681224136	0.481598323974	0.484966504228	-0.219848972214	0.12854068172	-0.286473492672
Gm13152	0.578248493141	0.142609665305	-0.879072624878	-0.411553864652	-1.16500788964	-0.7133157238
Gm13154	-0.0336613530141	0.000356958452179	0.000141739495022	0.0462458841952	-0.153815779169	-0.0596634771118
Gm13157	-0.106069127277	-0.102905216972	-0.228116475817	-0.921387355885	-0.517631010863	-0.182871836625
Gm13178	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.000757599367281	0.00447403019936
Gm13212	0.40452218825	-0.19136241775	-0.280863807122	-0.343986212695	-0.723496134639	-0.139743871519
Gm1322	0.000613659132393	0.00108449131316	0.000420248690162	0.000172141370682	-0.000317369555052	-0.311494012816
Gm13238	0.0082348714467	0.397782588969	-0.0679879500712	-0.416524930884	-0.218458369631	-0.276803789133
Gm13242	0.000776276838378	0.00431218140326	0.00163377810255	0.000611523172573	-0.0185489654693	-0.156021234378
Gm13247	0.000366150047752	0.0827430258005	-0.0791677519455	-0.0754218580428	-0.000180986050485	0.000632696058752
Gm13251	-0.371845726427	0.293626546967	-0.787388887896	0.27177651431	-0.157557900998	-0.483318255082
Gm13283	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm13286	0.00254481259315	0.105378803695	0.00163377810255	0.000611523172573	-0.00126389379534	-0.277782040181
Gm13288	-0.103279315849	0.000560293602941	0.000221264057624	9.97467127653e-05	0.338476748308	0.000568887101416
Gm13293	-0.379472569224	0.814817125088	0.00736112817397	-0.545961359739	-0.177865105189	0.50657991926
Gm13298	0.0026261089184	-0.0967544408885	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm13315	0.010403645839	-0.318247778575	0.575713214628	0.0172853825421	-1.82936745641	0.479854574654
Gm13375	0.434654193376	1.19561275748	-0.500067663237	-1.2671135731	-0.859015495576	1.39119024926
Gm13446	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm13483	0.592047140908	-0.413618860578	0.0634842696731	0.056591012444	0.28291509955	-0.0931660589959
Gm13490	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.173125848607
Gm13497	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm13498	-0.292857501552	0.250726295029	0.162740255244	-0.226050458103	-0.0138372068124	-0.195698612283
Gm13544	0.000135607641013	0.00023340009403	0.291954235819	0.15687934522	-7.57257790994e-05	0.000261424536888
Gm13546	0.732178086593	-0.0692837709137	-0.172415437754	-0.601852533539	1.30636165762	0.0118842989413
Gm13547	0.157765022025	0.00752048300336	-0.147711235903	0.00113879112927	0.470387231572	-0.32553448702
Gm13580	0.000307649685459	0.000464230382519	0.000226255446168	0.00793139089491	0.0675700551047	-0.143299339968
Gm13582	0.000166556129226	0.000316253691363	0.000125707039587	0.0364397842056	0.333922142598	-0.0303891284799
Gm136	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm13629	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm13710	0.464938355578	-0.0378287680124	-2.07975519884	-0.408895027617	1.4377462466	0.550989865311
Gm13749	4.34111587101e-05	0.103552674044	3.44393403768e-05	-0.0200616853561	0.0460629373976	-0.226976179351
Gm13752	0.00027829339752	0.00052060967069	0.000205818653796	5.90963892823e-05	-0.000152441116961	0.154022091862
Gm13807	0.530555479377	0.0622676341391	0.00180423084716	-0.061937282417	-0.6175545231	-0.861615790928
Gm13826	0.123863318862	0.447359348045	0.18889782224	0.206766569827	0.248890701729	0.625411438755
Gm13889	-1.34120838227	0.7250546242	0.651416516306	0.881230200914	1.57629006789	-0.944627903003
Gm13939	-0.439204907395	1.30947199391	-0.377358049527	0.256134592423	-0.396489646044	-0.00957452939314
Gm14005	0.0483612190759	-0.517143691361	0.451652557052	0.306954890461	0.200768491996	-0.0728166150908
Gm14015	0.000696188232273	0.00120579755753	0.000464074143379	0.000183776402761	-0.000352877618761	-0.392475444009
Gm14023	-0.421381360029	0.618683834137	-0.620469771216	-1.52320119271	-0.848149697579	-1.0020346642
Gm14057	-0.0638620245944	-0.186183552367	0.28422263364	-0.121686727602	-0.405731356001	-0.544977220103
Gm14085	-0.52053870612	-0.276346108302	0.00537586675291	0.00163544823548	-0.836801329224	-0.362286600804
Gm14092	0.00252121051251	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0869510285147
Gm14124	0.10369273121	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm14137	-0.0901789082268	-0.628737119462	0.674092375083	-0.223192717083	0.0938104897435	-0.178406666125
Gm14139	0.0026261089184	0.105378803695	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm14164	0.000263878728916	0.000685468807344	-0.142655137649	0.00101510265093	0.0816790492349	0.000697029182511
Gm14169	0.00016845037365	0.000303401489027	-0.0354287216367	5.66246001954e-05	0.193109356729	-0.175616064705
Gm14204	0.104224966776	6.43461663883e-05	-0.0381608555111	-0.0237471462955	-1.86093334155e-05	0.0147380899149
Gm14207	-0.17056145712	-0.0674732820017	-1.41591167611	1.49336107872	0.26502125737	-0.457561606708
Gm14295	-0.835098286925	-0.481194277371	-0.101647213238	-0.538233810576	-0.739726307491	-0.323230322142
Gm14305	0.758997118054	-0.295982477022	0.349902901832	-0.170321299806	0.0572897495189	-0.233115361109
Gm14322	-0.498597508587	0.519719922252	0.401185766744	-0.675637204866	-1.2386665443	-0.0175334311841
Gm14325	-0.660969598973	-0.301825686861	-0.866198407904	-0.900643041898	-0.0628540649745	-0.118527138637
Gm14326	0.327298002861	0.0680503366342	0.564687916354	0.0330621679383	0.0459637864385	-0.0714725479901
Gm14327	0.0816483071914	0.0411686842484	0.000141044864184	6.53599176008e-05	-0.164592053007	-0.0599262238854
Gm14347	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm14378	-0.737880219503	0.805983100039	-0.301144618049	-0.288435523008	-0.42974232978	-0.420956954509
Gm14379	-0.119889337141	0.00592174801798	-0.112404820534	-0.0915789588642	-0.065650186541	0.542023207418
Gm14391	0.00238410152981	0.00427866876059	0.00163377810255	0.000611523172573	-0.00126389379534	0.00225213515199
Gm14393	-0.185029884656	0.136482500724	-0.0954047924244	-0.0411801834417	0.045235582269	-0.0271278242598
Gm14403	-0.536557360967	-0.847845984594	0.278832581981	0.170319190938	-0.338284366326	-0.122784143714
Gm14405	0.116887422461	-0.118983853038	0.0788811767173	0.000667918862591	-0.000162738908492	0.000615308728791
Gm14420	-0.525152355199	-0.140595639351	-0.500793286852	0.0316994912767	0.0816521895131	0.480225907314
Gm14440	0.00122950416319	-0.134601150132	0.00163377810255	0.000611523172573	0.0843674171905	0.00142556177032
Gm14446	0.894182638131	-0.133625929711	-0.71940386956	-0.780134280479	-1.92593288192	-1.9127916769
Gm14461	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm14496	0.0026261089184	0.268703160597	-0.0994328441892	0.000611523172573	-0.00126389379534	0.00447403019936
Gm14634	0.0676567430985	-0.609713962204	-0.303015072713	-0.362934947609	-0.554994298361	-0.450860614998
Gm14635	0.000559255642235	0.00100007565454	0.000389181030025	0.000162803765157	-0.00029269330766	-0.364534650854
Gm14744	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Gm14812	0.00065055820986	0.00114043697647	0.000440733211586	0.000178187962377	0.41567130921	0.00117099975791
Gm14827	-0.0353484730151	0.0441054808287	6.19101882508e-05	3.04885564884e-05	0.0346474963327	-0.0186171995786
Gm14851	1.3940825266e-05	2.59218539643e-05	-0.00298433410883	0.0103101601606	0.0366565117828	0.0260736387537
Gm14858	0.000322950979505	0.000600326040932	0.000236800706291	0.000106137208159	-0.000135768113761	0.192562374579
Gm15008	0.272169350311	-0.37108225447	-0.102826221301	0.00107514963761	-0.159386396021	0.00904331126211
Gm15055	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	0.0998027284964	0.00447403019936
Gm15056	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.264844996122	0.00447403019936
Gm15127	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm15133	-0.236020607771	0.329866198998	-1.34251311374	0.0965638851902	-0.415666095366	-0.132791142964
Gm15179	0.000328448613268	0.00061006809298	0.000240576266638	0.000107678978088	-0.520843078594	0.000619875784772
Gm15217	0.000484447242854	0.000876415567139	0.00034240635867	0.000135847698427	-0.00025675129479	-0.375646926349
Gm1527	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	0.0998027284964	0.00447403019936
Gm15284	2.32032132522e-05	4.35389499237e-05	1.73194232797e-05	0.00242102769112	0.00529617911714	4.50263352572e-05
Gm15292	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm15308	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Gm15315	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.000759862049626	0.00447403019936
Gm15319	0.0026261089184	-0.0967544408885	0.00163377810255	0.000611523172573	-0.00126389379534	-0.185897690017
Gm15328	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.197659214384
Gm15350	0.0370777451559	0.760383343303	0.00712460907866	-0.57131598034	-0.00527925885406	-0.444763497552
Gm15401	-0.157601140723	-0.671092173713	0.0094090634795	-1.15376330798	-0.619438250369	-0.0773867680254
Gm15408	0.209447627703	0.311001306943	0.595839631531	-0.118946827548	0.580149193423	0.377893619093
