Regulator	Target	-log10(min(Praw))*dir	PeakSetSupport	AllMotifPvals	Motifs	MotifTf
Sp4	0610011F06Rik	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	1190002N15Rik	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	5031414D18Rik	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	AI429214	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Acsf2	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Ahcy	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Arid3b	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	BC029214	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Cadm1	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Ccdc102a	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Cd3g	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Cdk5rap3	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
Sp4	Cep164	.25	GF_LI_CD11bpCD103p_v_Hh_LI_CD11bpCD103p_FC1_FDR10_down	0.000191963566709, 0.000191963566709, 0.00602028866129, 0.0225987247747, 0.202616292169, 0.367016331355	M0370_1.01_mm9, M0371_1.01_mm9, E11679_hg19, E11680_hg19, M5674_1.01_hg19, M6302_1.01_hg19, Sp1-like_TFClassSubFam, factors_TFClassSubFam	Sp4
