Regulator	Target	-log10(min(Praw))*dir	PeakSetSupport	AllMotifPvals	Motifs	MotifTf
Stat4	Galns	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000884351196363, 0.391783995633	M2185_1.01_mm9, E11742_hg19, M3852_1.01_hg19, M6315_1.01_hg19, STAT_TFClassSubFam, factors_TFClassSubFam	Stat4
Stat4	Icos	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000884351196363, 0.391783995633	M2185_1.01_mm9, E11742_hg19, M3852_1.01_hg19, M6315_1.01_hg19, STAT_TFClassSubFam, factors_TFClassSubFam	Stat4
Stat4	Oprm1	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000884351196363, 0.391783995633	M2185_1.01_mm9, E11742_hg19, M3852_1.01_hg19, M6315_1.01_hg19, STAT_TFClassSubFam, factors_TFClassSubFam	Stat4
Stat4	Ptpn3	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000884351196363, 0.391783995633	M2185_1.01_mm9, E11742_hg19, M3852_1.01_hg19, M6315_1.01_hg19, STAT_TFClassSubFam, factors_TFClassSubFam	Stat4
Stat4	Rab37	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000884351196363, 0.391783995633	M2185_1.01_mm9, E11742_hg19, M3852_1.01_hg19, M6315_1.01_hg19, STAT_TFClassSubFam, factors_TFClassSubFam	Stat4
Stat4	Rgs16	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000884351196363, 0.391783995633	M2185_1.01_mm9, E11742_hg19, M3852_1.01_hg19, M6315_1.01_hg19, STAT_TFClassSubFam, factors_TFClassSubFam	Stat4
Foxo1	BC039771	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000276069185366, 0.106092093569, 0.36367722312, 0.36367722312, 0.680934758472, 0.680934758472, 0.698295712286, 0.698295712286	M0655_1.01_mm9, M2152_1.01_mm9, E10526_hg19, E10527_hg19, E10528_hg19, E10529_hg19, E10530_hg19, M3145_1.01_hg19, M3146_1.01_hg19, M5281_1.01_hg19, M5282_1.01_hg19, M5283_1.01_hg19, M6064_1.01_hg19, FOXO_TFClassSubFam	Foxo1
Foxo1	Bbs5	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000276069185366, 0.106092093569, 0.36367722312, 0.36367722312, 0.680934758472, 0.680934758472, 0.698295712286, 0.698295712286	M0655_1.01_mm9, M2152_1.01_mm9, E10526_hg19, E10527_hg19, E10528_hg19, E10529_hg19, E10530_hg19, M3145_1.01_hg19, M3146_1.01_hg19, M5281_1.01_hg19, M5282_1.01_hg19, M5283_1.01_hg19, M6064_1.01_hg19, FOXO_TFClassSubFam	Foxo1
Foxo1	Ffar2	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000276069185366, 0.106092093569, 0.36367722312, 0.36367722312, 0.680934758472, 0.680934758472, 0.698295712286, 0.698295712286	M0655_1.01_mm9, M2152_1.01_mm9, E10526_hg19, E10527_hg19, E10528_hg19, E10529_hg19, E10530_hg19, M3145_1.01_hg19, M3146_1.01_hg19, M5281_1.01_hg19, M5282_1.01_hg19, M5283_1.01_hg19, M6064_1.01_hg19, FOXO_TFClassSubFam	Foxo1
Foxo1	Gm12216	.25	GF_LI_CD11bpCD103m_v_Hh_LI_CD11bpCD103m_FC1_FDR10_down	0.000276069185366, 0.106092093569, 0.36367722312, 0.36367722312, 0.680934758472, 0.680934758472, 0.698295712286, 0.698295712286	M0655_1.01_mm9, M2152_1.01_mm9, E10526_hg19, E10527_hg19, E10528_hg19, E10529_hg19, E10530_hg19, M3145_1.01_hg19, M3146_1.01_hg19, M5281_1.01_hg19, M5282_1.01_hg19, M5283_1.01_hg19, M6064_1.01_hg19, FOXO_TFClassSubFam	Foxo1
