Regulator	Target	Weight
Irf4	1110007c09rik	-1.0
Gata3	1110008f13rik	-3.0
Ets2	1110065p20rik	-1.0
Etv3	1110065p20rik	-1.0
Gata3	1110065p20rik	-1.0
Irf4	1110065p20rik	-1.0
Klf4	1110065p20rik	-1.0
Klf5	1110065p20rik	-1.0
Klf7	1110065p20rik	-1.0
Klf8	1110065p20rik	-1.0
Klf9	1110065p20rik	-1.0
Maz	1110065p20rik	-1.0
Pou2f2	1110065p20rik	-1.0
Sp6	1110065p20rik	-3.0
Zfp148	1110065p20rik	-1.0
Pou2f2	1700001l05rik	1.0
Maz	1700025g04rik	-1.0
Rxrg	1700025g04rik	-1.0
Sp6	1700025g04rik	-2.0
Stat1	1700025g04rik	-1.0
Zfp148	1700025g04rik	-2.0
Ets2	1700030k09rik	1.0
Etv3	1700030k09rik	1.0
Ets2	1700034j05rik	-1.0
Etv3	1700034j05rik	-1.0
Sp6	1700034j05rik	-1.0
Zfp148	1700034j05rik	-2.0
Ets2	1700113h08rik	1.0
Etv3	1700113h08rik	1.0
Gata3	1700113h08rik	1.0
Pou2f2	1700113h08rik	1.0
Ar	1810011h11rik	1.0
Ets2	1810011h11rik	1.0
Etv3	1810011h11rik	1.0
Gtf3a	1810011h11rik	1.0
Mynn	1810011h11rik	1.0
Nr3c1	1810011h11rik	1.0
Nr3c2	1810011h11rik	1.0
Prdm9	1810011h11rik	1.0
Trps1	1810011h11rik	1.0
Zbtb21	1810011h11rik	1.0
Zbtb38	1810011h11rik	1.0
Zfp1	1810011h11rik	1.0
Zfp131	1810011h11rik	1.0
Zfp182	1810011h11rik	1.0
Zfp317	1810011h11rik	1.0
Zfp41	1810011h11rik	1.0
Zfp438	1810011h11rik	1.0
Zfp462	1810011h11rik	0.5
Zfp827	1810011h11rik	1.0
Zfp92	1810011h11rik	1.0
Gata3	2310007l24rik	-2.0
Maz	2310007l24rik	-1.0
Nfkbiz	2310007l24rik	-1.0
Ets2	2310011j03rik	-1.0
Etv3	2310011j03rik	-1.0
Irf4	2310011j03rik	-1.0
Klf4	2310011j03rik	-2.0
Klf5	2310011j03rik	-2.0
Klf7	2310011j03rik	-2.0
Klf8	2310011j03rik	-2.0
Klf9	2310011j03rik	-2.0
Sp6	2310011j03rik	-6.0
Ets2	2310015a10rik	1.0
Etv3	2310015a10rik	1.0
Gata3	2310015a10rik	1.0
Ets2	2510009e07rik	1.0
Etv3	2510009e07rik	1.0
Gata3	2510009e07rik	1.0
Gtf3a	2510009e07rik	1.0
Maff	2510009e07rik	0.5
Mynn	2510009e07rik	1.0
Nfe2	2510009e07rik	1.0
Prdm9	2510009e07rik	1.0
Trps1	2510009e07rik	1.0
Zbtb21	2510009e07rik	1.0
Zbtb38	2510009e07rik	1.0
Zfp1	2510009e07rik	1.0
Zfp131	2510009e07rik	1.0
Zfp182	2510009e07rik	1.0
Zfp317	2510009e07rik	1.0
Zfp41	2510009e07rik	1.0
Zfp438	2510009e07rik	1.0
