Regulator	Target	-log10(min(Praw))*dir	PeakSetSupport	AllMotifPvals	Motifs	MotifTf
Nfkb1	Gfod1	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	0.000820546277049, 0.000820546277049, 0.00811457642239, 0.00989026127579, 0.0605860882036, 0.0608946583135, 0.0662234647625, 0.0792117312236, 0.176335367654, 0.214822622681, 0.231881213222, 0.245056732736	M4314_1.01_mm9, E11092_hg19, E11093_hg19, E11094_hg19, E11095_hg19, E11096_hg19, E11097_hg19, E11098_hg19, E11099_hg19, E11100_hg19, E11101_hg19, E11102_hg19, E11103_hg19, E11104_hg19, M1798_1.01_hg19, M3492_1.01_hg19, M3494_1.01_hg19, M3495_1.01_hg19, M5487_1.01_hg19, M6188_1.01_hg19, NF-kappaB_TFClassSubFam, p50_TFClassSubFam, subunit-like_TFClassSubFam, factors_TFClassSubFam	Nfkb1
Nfkb1	Phlpp1	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	0.000820546277049, 0.000820546277049, 0.00811457642239, 0.00989026127579, 0.0605860882036, 0.0608946583135, 0.0662234647625, 0.0792117312236, 0.176335367654, 0.214822622681, 0.231881213222, 0.245056732736	M4314_1.01_mm9, E11092_hg19, E11093_hg19, E11094_hg19, E11095_hg19, E11096_hg19, E11097_hg19, E11098_hg19, E11099_hg19, E11100_hg19, E11101_hg19, E11102_hg19, E11103_hg19, E11104_hg19, M1798_1.01_hg19, M3492_1.01_hg19, M3494_1.01_hg19, M3495_1.01_hg19, M5487_1.01_hg19, M6188_1.01_hg19, NF-kappaB_TFClassSubFam, p50_TFClassSubFam, subunit-like_TFClassSubFam, factors_TFClassSubFam	Nfkb1
Nfkb1	Smad3	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	0.000820546277049, 0.000820546277049, 0.00811457642239, 0.00989026127579, 0.0605860882036, 0.0608946583135, 0.0662234647625, 0.0792117312236, 0.176335367654, 0.214822622681, 0.231881213222, 0.245056732736	M4314_1.01_mm9, E11092_hg19, E11093_hg19, E11094_hg19, E11095_hg19, E11096_hg19, E11097_hg19, E11098_hg19, E11099_hg19, E11100_hg19, E11101_hg19, E11102_hg19, E11103_hg19, E11104_hg19, M1798_1.01_hg19, M3492_1.01_hg19, M3494_1.01_hg19, M3495_1.01_hg19, M5487_1.01_hg19, M6188_1.01_hg19, NF-kappaB_TFClassSubFam, p50_TFClassSubFam, subunit-like_TFClassSubFam, factors_TFClassSubFam	Nfkb1
Nfkb1	Socs3	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	0.000820546277049, 0.000820546277049, 0.00811457642239, 0.00989026127579, 0.0605860882036, 0.0608946583135, 0.0662234647625, 0.0792117312236, 0.176335367654, 0.214822622681, 0.231881213222, 0.245056732736	M4314_1.01_mm9, E11092_hg19, E11093_hg19, E11094_hg19, E11095_hg19, E11096_hg19, E11097_hg19, E11098_hg19, E11099_hg19, E11100_hg19, E11101_hg19, E11102_hg19, E11103_hg19, E11104_hg19, M1798_1.01_hg19, M3492_1.01_hg19, M3494_1.01_hg19, M3495_1.01_hg19, M5487_1.01_hg19, M6188_1.01_hg19, NF-kappaB_TFClassSubFam, p50_TFClassSubFam, subunit-like_TFClassSubFam, factors_TFClassSubFam	Nfkb1
Yy1	Gfod1	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	8.38822509059e-05, 0.0208629943183, 0.0510635243198	M1789_1.01_mm9, E11944_hg19, E11945_hg19, E11946_hg19, E11947_hg19, E11948_hg19, E11949_hg19, E11950_hg19, E11951_hg19, E11952_hg19, E11953_hg19, E11954_hg19, E11955_hg19, M1789_1.01_hg19, M3979_1.01_hg19, M3980_1.01_hg19, M4352_1.01_hg19, M4360_1.01_hg19, M4363_1.01_hg19, M4386_1.01_hg19, M4473_1.01_hg19, M4509_1.01_hg19, M4522_1.01_hg19, M5773_1.01_hg19, M6347_1.01_hg19, YY1-like_TFClassSubFam, factors_TFClassSubFam	Yy1
Yy1	Phlpp1	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	8.38822509059e-05, 0.0208629943183, 0.0510635243198	M1789_1.01_mm9, E11944_hg19, E11945_hg19, E11946_hg19, E11947_hg19, E11948_hg19, E11949_hg19, E11950_hg19, E11951_hg19, E11952_hg19, E11953_hg19, E11954_hg19, E11955_hg19, M1789_1.01_hg19, M3979_1.01_hg19, M3980_1.01_hg19, M4352_1.01_hg19, M4360_1.01_hg19, M4363_1.01_hg19, M4386_1.01_hg19, M4473_1.01_hg19, M4509_1.01_hg19, M4522_1.01_hg19, M5773_1.01_hg19, M6347_1.01_hg19, YY1-like_TFClassSubFam, factors_TFClassSubFam	Yy1
Yy1	Smad3	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	8.38822509059e-05, 0.0208629943183, 0.0510635243198	M1789_1.01_mm9, E11944_hg19, E11945_hg19, E11946_hg19, E11947_hg19, E11948_hg19, E11949_hg19, E11950_hg19, E11951_hg19, E11952_hg19, E11953_hg19, E11954_hg19, E11955_hg19, M1789_1.01_hg19, M3979_1.01_hg19, M3980_1.01_hg19, M4352_1.01_hg19, M4360_1.01_hg19, M4363_1.01_hg19, M4386_1.01_hg19, M4473_1.01_hg19, M4509_1.01_hg19, M4522_1.01_hg19, M5773_1.01_hg19, M6347_1.01_hg19, YY1-like_TFClassSubFam, factors_TFClassSubFam	Yy1
Taf1	Phlpp1	.33	GF_SI_CD103p_DC_v_SFBd14_SI_CD103p_DC_FC0p58_FDR25_down_GF_SI_CD11bmCD103p_v_SFB_SI_CD11bmCD103p_FC1_FDR10_down	0.000747742526183	E11750_hg19, E11751_hg19, E11752_hg19, E11753_hg19, E11754_hg19, E11755_hg19, E11756_hg19, TCF-7-related_TFClassSubFam, factors_TFClassSubFam	Taf1
